system:index,%_MANCHA_ALT_DO_LOTE,%_MANCHA_NPMEN20_DO_LOTE,%_MANCHA_NPTOTAL_DO_LOTE,ArM2_TOTAL_MANCHA_ALT,ArM2_TOTAL_MANCHA_NPMEN20,ArM2_TOTAL_MANCHA_NPTOTAL,CEU,CEU_Nome,CO_CEP,CO_DISTRIT,CO_ENTIDAD,CO_MUNICIP,CO_ORGAO_R,CO_UF,DS_COMPLEM,DS_ENDEREC,IN_LOCAL_1,IN_LOCAL_F,IN_PATIO_D,IN_QUADRA_,IN_QUADR_1,IN_TERREIR,IN_VINCULO,IN_VIVEIRO,NO_BAIRRO,NO_ENTIDAD,NO_MUNICIP,NO_UF,NU_ANO_CEN,NU_DDD,NU_ENDEREC,NU_TELEFON,Nome,SG_UF,TP_DEPENDE,TP_LOCALIZ,TP_LOCAL_1,TP_SITUACA,TipoNome,eq_areap,eq_bairro,eq_categor,eq_cd_catg,eq_cd_dirt,eq_cd_dist,eq_cd_mec,eq_cd_subp,eq_cep,eq_classe,eq_compend,eq_diretor,eq_distr,eq_dre,eq_email,eq_ender,eq_enderec,eq_eol,eq_esfera,eq_fone1,eq_fone2,eq_id,eq_nome,eq_num,eq_regiao5,eq_regiao8,eq_setor,eq_subpref,eq_telefon,eq_tipo,eq_zona,eq_zona_1,layer,t_CodMec,t_NoEsco,t_NoLote,.geo
2_2_2_0000000000000000004e,0,0,0,0,0,0,,,2727000,355030829,35053570,3550308,19908,35,,SANTA ANGELA,0,0,0,1,0,0,1,0,VILA PALMEIRAS,EMEF ELIAS DE SIQUEIRA CAVALCANTI DR,São Paulo,São Paulo,2021,11,50,39310100,DOUTOR ELIAS DE SIQUEIRA CAVALCANTI,SP,3,1,0,1,EMEF DOUTOR ELIAS DE SIQUEIRA CAVALCANTI,"3,55031E+12",VILA PALMEIRAS,ESCOLAS AUTONOMAS,1,10101,29,35053570,3,2727000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,FREGUESIA DO O,FREGUESIA/BRASILANDIA,EMEFELIASCAVALCANTI@SME.PREFEITURA.SP.GOV.BR,ANGELA SANTA,ANGELA SANTA 50,35053570,MUNICIPAL,1139310100,1139328914,1848,EMEF ELIAS DE SIQUEIRA CAVALCANTI DR,50,Norte,Norte 2,355030829000195,FREGUESIA-BRASILANDIA,1139310100 / 1139328914,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35053570,994,449,"{""type"":""Point"",""coordinates"":[-46.68658904106276,-23.498783574200804]}"
2_2_2_000000000000000005a1,0,0,0,0,0,0,,,2816010,355030811,35445526,3550308,19908,35,,ENCRUZILHADA DO SUL,0,0,1,1,1,0,1,0,JARDIM PAULISTANO ZONA NORTE,EMEF LILIAN MASO PROFA,São Paulo,São Paulo,2021,11,1005,39741138,PROFESSORA LILIAN MASO,SP,3,1,0,1,EMEF PROFESSORA LILIAN MASO,"3,55031E+12",JARDIM PAULISTANO ZONA NORTE,ESCOLAS AUTONOMAS,1,10101,29,35445526,3,2816000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,FREGUESIA DO O,FREGUESIA/BRASILANDIA,EMEFLILIANMASO@SME.PREFEITURA.SP.GOV.BR,ENCRUZILHADA DO SUL,ENCRUZILHADA DO SUL SN,35445526,MUNICIPAL,1139741365,,5555,EMEF LILIAN MASO PROFA,SN,Norte,Norte 2,355030829000231,FREGUESIA-BRASILANDIA,1139741365 /,EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35445526,2304,785,"{""type"":""Point"",""coordinates"":[-46.7040598517923,-23.461967486498423]}"
2_2_2_00000000000000000694,0,0,0,0,0,0,,,2967160,355030829,35443219,3550308,19908,35,,ARAUAZINHO,0,0,0,1,0,0,1,0,VILA MARINA,EMEF MARIA APARECIDA RODRIGUES CINTRA PROFA,São Paulo,São Paulo,2021,11,S/N,39787717,PROFESSORA MARIA APARECIDA RODRIGUESNTRA,SP,3,1,0,1,EMEF PROFESSORA MARIA APARECIDA RODRIGUESNTRA,"3,55031E+12",VILA MARINA,ESCOLAS AUTONOMAS,1,10101,29,35443219,3,2967000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,FREGUESIA DO O,FREGUESIA/BRASILANDIA,EMEFMARCINTRA@SME.PREFEITURA.SP.GOV.BR,ARAUAZINHO,ARAUAZINHO SN,35443219,MUNICIPAL,1139787717,,5485,EMEF MARIA APARECIDA RODRIGUES CINTRA PROFA,SN,Norte,Norte 2,355030829000059,FREGUESIA-BRASILANDIA,1139787717 /,EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35443219,2299,771,"{""type"":""Point"",""coordinates"":[-46.70270086453119,-23.482148811161252]}"
2_2_2_000000000000000007fa,0,0,0,0,0,0,,,2808000,355030829,35399930,3550308,19908,35,,XAVIER DA SILVA FERRAO,0,0,1,1,0,0,1,0,SITIO MORRO GRANDE,EMEF CAIRA ALAYDE ALVARENGA MEDEA PROFA,São Paulo,São Paulo,2021,11,317,39931550,PROFESSORA CAIRA ALAYDE ALVARENGA MEDEA,SP,3,1,0,1,EMEF PROFESSORA CAIRA ALAYDE ALVARENGA MEDEA,"3,55031E+12",SITIO MORRO GRANDE,ESCOLAS AUTONOMAS,1,10101,29,35399930,3,2808000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,FREGUESIA DO O,FREGUESIA/BRASILANDIA,EMEFCAIRAAAMEDEA@SME.PREFEITURA.SP.GOV.BR,XAVIER DA SILVA FERRAO,XAVIER DA SILVA FERRAO SN,35399930,MUNICIPAL,1139931550,,5135,EMEF CAIRA ALAYDE ALVARENGA MEDEA PROFA,SN,Norte,Norte 2,355030829000158,FREGUESIA-BRASILANDIA,1139931550 /,EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35399930,2200,2023,"{""type"":""Point"",""coordinates"":[-46.7007809188044,-23.469233461523366]}"
2_2_2_00000000000000000063,0,0,0,0,0,0,,,8111540,355030836,35207779,3550308,19925,35,,VALDOMIRO GONZAGA SILVA,0,0,0,1,1,0,1,0,JARDIM DAS OLIVEIRAS,EMEF VICENTE AMATO SOBRINHO COM,São Paulo,São Paulo,2021,11,1233,25678289,COMENDADOR VICENTE AMATO SOBRINHO,SP,3,1,0,1,EMEF COMENDADOR VICENTE AMATO SOBRINHO,"3,55031E+12",JARDIM DAS OLIVEIRAS,ESCOLAS AUTONOMAS,1,10210,36,35207779,24,8111000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,,VALDOMIRO GONZAGA SILVA,VALDOMIRO GONZAGA SILVA 1233,35207779,MUNICIPAL,1125678289,1129638611,4009,EMEF VICENTE AMATO SOBRINHO COM,1233,Leste,Leste 2,355030836000261,ITAIM PAULISTA,1125678289 / 1129638611,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35207779,1619,605,"{""type"":""Point"",""coordinates"":[-46.37188240062097,-23.49375028711054]}"
2_2_2_00000000000000000152,0,0,0,0,0,0,,,8142010,355030836,35055633,3550308,19925,35,,JOSE BORGES DO CANTO,0,0,0,1,1,0,1,0,JARDIM CAMARGO,EMEF EZEQUIEL RAMOS JUNIOR,São Paulo,São Paulo,2021,11,18,25673420,EZEQUIEL RAMOS JUNIOR,SP,3,1,0,1,EMEF EZEQUIEL RAMOS JUNIOR,"3,55031E+12",JARDIM CAMARGO NOVO,ESCOLAS AUTONOMAS,1,10210,36,35055633,24,8142000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,EMEFERJUNIOR@SME.PREFEITURA.SP.GOV.BR,JOSE BORGES DO CANTO,JOSE BORGES DO CANTO 18,35055633,MUNICIPAL,1125673420,1129632626,2052,EMEF EZEQUIEL RAMOS JUNIOR,18,Leste,Leste 2,355030836000064,ITAIM PAULISTA,1125673420 / 1129632626,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35055633,1198,582,"{""type"":""Point"",""coordinates"":[-46.39268497085766,-23.50757021598675]}"
2_2_2_00000000000000000423,0,0,0,0,0,0,,,8130110,355030836,35094785,3550308,19925,35,,DESEMBARGADOR FERNANDO DE ALBUQUERQUE PRADO,0,0,0,1,1,0,1,0,CIDADE KEMEL,EMEF JOSE PEDRO LEITE CORDEIRO DR,São Paulo,São Paulo,2021,11,250,25677752,DOUTOR JOSE PEDRO LEITE CORDEIRO,SP,3,1,0,1,EMEF DOUTOR JOSE PEDRO LEITE CORDEIRO,"3,55031E+12",CIDADE KEMEL,ESCOLAS AUTONOMAS,1,10210,36,35094785,24,8130000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,,FERNANDO DE ALBUQUERQUE PRADO DESEMBARGADOR,FERNANDO DE ALBUQUERQUE PRADO DESEMBARGADOR 250,35094785,MUNICIPAL,1125677752,1129633402,2368,EMEF JOSE PEDRO LEITE CORDEIRO DR,250,Leste,Leste 2,355030836000216,ITAIM PAULISTA,1125677752 / 1129633402,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35094785,1491,1297,"{""type"":""Point"",""coordinates"":[-46.370605188259454,-23.509832721636027]}"
2_2_2_000000000000000006f7,0,0,0,0,0,0,,,8142235,355030836,35408384,3550308,19925,35,,MANUEL RODRIGUES SANTIAGO,0,0,0,1,1,0,1,0,JARDIM LAURA,EMEF JOSEFA NICACIO ARAUJO PROFA,São Paulo,São Paulo,2021,11,809,25667456,PROFESSORA JOSEFA NICACIO ARAUJO,SP,3,1,0,1,EMEF PROFESSORA JOSEFA NICACIO ARAUJO,"3,55031E+12",JARDIM LAURA,ESCOLAS AUTONOMAS,1,10210,36,35408384,24,8142000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,,MANUEL RODRIGUES SANTIAGO,MANUEL RODRIGUES SANTIAGO 40,35408384,MUNICIPAL,0,,5163,EMEF JOSEFA NICACIO ARAUJO PROFA,40,Leste,Leste 2,355030836000337,ITAIM PAULISTA,00 /,EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35408384,2212,1304,"{""type"":""Point"",""coordinates"":[-46.37839121514374,-23.510620228008754]}"
2_2_2_000000000000000006fb,0,0,0,0,0,0,,,8121001,355030836,35408566,3550308,19925,35,,ANTONIO DE SOUZA AMORIM,0,0,0,1,0,0,1,0,JARDIM SAO LUIS ZONA LESTE,EMEF IZABEL APARECIDA CRISTOVAO DA LUZ PROFA,São Paulo,São Paulo,2021,11,S/N,25616880,PROFESSORA IZABEL APARECIDA CRISTOVAO DA LUZ,SP,3,1,0,1,EMEF PROFESSORA IZABEL APARECIDA CRISTOVAO DA LUZ,"3,55031E+12",JARDIM SAO LUIS ZONA LESTE,ESCOLAS AUTONOMAS,1,10210,36,35408566,24,8121000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,EMEFIZABELAPARECIDA@SME.PREFEITURA.SP.GOV.BR,ANTONIO DE SOUZA AMORIM,ANTONIO DE SOUZA AMORIM SN,35408566,MUNICIPAL,0,,5165,EMEF IZABEL APARECIDA CRISTOVAO DA LUZ PROFA,SN,Leste,Leste 2,355030836000044,ITAIM PAULISTA,00 /,EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35408566,2214,595,"{""type"":""Point"",""coordinates"":[-46.390131047775164,-23.497663469678788]}"
2_2_2_00000000000000000a42,0,0,0,0,0,0,,,8140060,355030836,35068688,3550308,19925,35,,ANTONIO JOAO DE MEDEIROS,0,0,0,1,0,0,1,0,JARDIM CAMARGO VELHO,EMEF NILDO DO AMARAL JUNIOR PE,São Paulo,São Paulo,2021,11,1901,29638497,PADRE NILDO DO AMARAL JUNIOR,SP,3,1,0,1,EMEF PADRE NILDO DO AMARAL JUNIOR,"3,55031E+12",ITAIM PAULISTA,ESCOLAS AUTONOMAS,1,10210,36,35068688,24,8140000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,,ANTONIO JOAO DE MEDEIROS,ANTONIO JOAO DE MEDEIROS 1901,35068688,MUNICIPAL,1125674538,,2152,EMEF NILDO DO AMARAL JUNIOR PE,1901,Leste,Leste 2,355030836000095,ITAIM PAULISTA,1125674538 /,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35068688,1280,,"{""type"":""Point"",""coordinates"":[-46.39403502647179,-23.51529555936742]}"
2_2_2_00000000000000000a7b,0,0,0,0,0,0,,,8131360,355030836,35233894,3550308,19925,35,,PAULO TAPAJOS,0,0,0,1,0,0,1,0,ITAIM PAULISTA,EMEF HELLIO TAVARES DR,São Paulo,São Paulo,2021,11,654,25668599,DOUTOR HELLIO TAVARES,SP,3,1,0,1,EMEF DOUTOR HELLIO TAVARES,"3,55031E+12",ITAIM PAULISTA,ESCOLAS AUTONOMAS,1,10210,36,35233894,24,8131000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,EMEFHTAVARES@SME.PREFEITURA.SP.GOV.BR,RUA PAULO TAPAJOS,RUA PAULO TAPAJOS 654,35233894,MUNICIPAL,1125668599,,4047,EMEF HELLIO TAVARES DR,654,Leste,Leste 2,355030836000173,ITAIM PAULISTA,1125668599 /,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35233894,1657,,"{""type"":""Point"",""coordinates"":[-46.37221804177841,-23.505039752438687]}"
2_2_2_00000000000000000b38,0,0,0,0,0,0,,,8120000,355030836,35055724,3550308,19925,35,,BARAO DE ALAGOAS,0,0,0,1,1,0,1,0,ITAIM PAULISTA,EMEF CARLOS PASQUALE PROF,São Paulo,São Paulo,2021,11,223,25678429,PROFESSOR CARLOS PASQUALE,SP,3,1,0,1,EMEF PROFESSOR CARLOS PASQUALE,"3,55031E+12",ITAIM PAULISTA,ESCOLAS AUTONOMAS,1,10210,36,35055724,24,8120000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,,RUA BARAO DE ALAGOAS,RUA BARAO DE ALAGOAS 223,35055724,MUNICIPAL,1125678429,,2061,EMEF CARLOS PASQUALE PROF,223,Leste,Leste 2,355030836000105,ITAIM PAULISTA,1125678429 /,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35055724,1207,601,"{""type"":""Point"",""coordinates"":[-46.394943745676194,-23.498647026026664]}"
2_2_2_00000000000000000b4e,0,0,0,0,0,0,,,8121700,355030836,35055657,3550308,19925,35,,JOAO BISCIONE,0,0,1,1,1,0,1,0,JARDIM CAMARGO NOVO,EMEF SUD MENNUCCI,São Paulo,São Paulo,2021,11,200,25672416,SUD MENNUCCI,SP,3,1,0,1,EMEF SUD MENNUCCI,"3,55031E+12",JARDIM CAMARGO NOVO,ESCOLAS AUTONOMAS,1,10210,36,35055657,24,8121000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,ITAIM PAULISTA,SAO MIGUEL,,JOAO BISCIONE,JOAO BISCIONE 200,35055657,MUNICIPAL,1125672416,,2054,EMEF SUD MENNUCCI,200,Leste,Leste 2,355030836000010,ITAIM PAULISTA,1125672416 /,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35055657,1200,1286,"{""type"":""Point"",""coordinates"":[-46.38228336554324,-23.503942096571706]}"
2_2_2_00000000000000000030,0,0,0,0,0,0,,,8485475,355030847,35207822,3550308,19912,35,,ARROIO CAMPO BOM,0,0,1,1,1,0,1,0,COHAB SANTA ETELVINA II B,EMEF CLOTILDE ROSA HENRIQUES ELIAS PROFA,São Paulo,São Paulo,2021,11,215,22820613,PROFESSORA CLOTILDE ROSA HENRIQUES ELIAS,SP,3,1,0,1,EMEF PROFESSORA CLOTILDE ROSA HENRIQUES ELIAS,"3,55031E+12",CONJUNTO HABITACIONAL SANTA ETELVINA III,ESCOLAS AUTONOMAS,1,10211,47,35207822,27,8485000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 3,JOSE BONIFACIO,ITAQUERA,EMEFCLOTILDE@SME.PREFEITURA.SP.GOV.BR,ARROIO CAMPO BOM,ARROIO CAMPO BOM 215,35207822,MUNICIPAL,1122820613,1122821039,4014,EMEF CLOTILDE ROSA HENRIQUES ELIAS PROFA,215,Leste,Leste 2,355030847000189,ITAQUERA,1122820613 / 1122821039,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35207822,1624,,"{""type"":""Point"",""coordinates"":[-46.4219721030646,-23.58753435360661]}"
2_2_2_00000000000000000100,0,0,0,0,0,0,,,8420650,355030847,35055189,3550308,19912,35,,LUIS MEDEIROS DA SILVA,0,0,0,1,1,0,1,0,JARDIM SAO PEDRO,EMEF BENEDITO CALIXTO,São Paulo,São Paulo,2021,11,195,25578194,BENEDITO CALIXTO,SP,3,1,0,1,EMEF BENEDITO CALIXTO,"3,55031E+12",JARDIM SAO PEDRO,ESCOLAS AUTONOMAS,1,10211,47,35055189,27,8420000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 3,JOSE BONIFACIO,ITAQUERA,EMEFBCALIXTO@SME.PREFEITURA.SP.GOV.BR,LUIS MEDEIROS DA SILVA,LUIS MEDEIROS DA SILVA 195,35055189,MUNICIPAL,1125571982,1125578194,2007,EMEF BENEDITO CALIXTO,195,Leste,Leste 2,355030847000027,ITAQUERA,1125571982 / 1125578194,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35055189,1153,,"{""type"":""Point"",""coordinates"":[-46.429571384277786,-23.5468191739921]}"
2_2_2_000000000000000007fc,0,0,0,0,0,0,,,8257010,355030847,35400051,3550308,19912,35,,AGUAS DE MARCO,0,0,0,1,1,0,1,0,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EMEF AGUAS DE MARCO,São Paulo,São Paulo,2021,11,S/N,25212615,AGUAS DE MARCO,SP,3,1,0,1,EMEF AGUAS DE MARCO,"3,55031E+12",CONJUNTO RESIDENCIAL JOSE BONIFACIO,ESCOLAS AUTONOMAS,1,10211,47,35400051,27,8257000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 3,JOSE BONIFACIO,ITAQUERA,EMEFAGUASDEMARCO@SME.PREFEITURA.SP.GOV.BR,AGUAS DE MARCO,AGUAS DE MARCO SN,35400051,MUNICIPAL,1125212615,,5136,EMEF AGUAS DE MARCO,SN,Leste,Leste 2,355030847000030,ITAQUERA,1125212615 /,EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35400051,2201,,"{""type"":""Point"",""coordinates"":[-46.43129501022053,-23.553769582518736]}"
2_2_2_000000000000000000a6,0,0,0,0,0,0,,,5565090,355030865,35281438,3550308,19902,35,,AMARALINA,0,0,0,1,1,0,1,0,JARDIM ARPOADOR,EMEF DAISY AMADIO FUJIWARA PROFA,São Paulo,São Paulo,2021,11,141,37820977,PROFESSORA DAISY AMADIO FUJIWARA,SP,3,1,0,1,EMEF PROFESSORA DAISY AMADIO FUJIWARA,"3,55031E+12",JARDIM ARPOADOR,ESCOLAS AUTONOMAS,1,10312,65,35281438,10,5565000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,CENTRO OESTE,RAPOSO TAVARES,BUTANTA,EMEFDAISYFUJIWARA@SME.PREFEITURA.SP.GOV.BR,RUA AMARALINA,RUA AMARALINA 141,35281438,MUNICIPAL,1137820687,1137831199,4580,EMEF DAISY AMADIO FUJIWARA PROFA,141,Oeste,Oeste,355030865000116,BUTANTA,1137820687 / 1137831199,EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35281438,2082,400,"{""type"":""Point"",""coordinates"":[-46.78813311602114,-23.595866180834573]}"
2_2_2_00000000000000000333,0,0,0,0,0,0,,,5572000,355030865,35095709,3550308,19902,35,,INACIO CERVANTES,0,0,1,1,0,0,1,0,PARQUE YPE,EMEF TEOFILO BENEDITO OTTONI,São Paulo,São Paulo,2021,11,490,37828893,TEOFILO BENEDITO OTTONI,SP,3,1,0,1,EMEF TEOFILO BENEDITO OTTONI,"3,55031E+12",PARQUE IPE,ESCOLAS AUTONOMAS,1,10312,65,35095709,10,5572000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,CENTRO OESTE,RAPOSO TAVARES,BUTANTA,EMEFTOTTONI@SME.PREFEITURA.SP.GOV.BR,RUA INACIO CERVANTES,RUA INACIO CERVANTES 490,35095709,MUNICIPAL,1137829759,,2389,EMEF TEOFILO BENEDITO OTTONI,490,Oeste,Oeste,355030865000204,BUTANTA,1137829759 /,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35095709,1512,1470,"{""type"":""Point"",""coordinates"":[-46.79773159876447,-23.594267247674722]}"
2_2_2_000000000000000003ab,0,0,0,0,0,0,,,2072001,355030886,35054628,3550308,19928,35,,CONCEICAO 1385,0,0,1,1,0,0,1,0,VILA GUILHERME,EMEF RUY BARBOSA,São Paulo,São Paulo,2021,11,1385,29096868,RUY BARBOSA,SP,3,1,0,1,EMEF RUY BARBOSA,"3,55031E+12",CARANDIRU,ESCOLAS AUTONOMAS,1,10102,86,35054628,7,2072000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,CENTRO,VILA GUILHERME,JACANA/TREMEMBE,EMEFRBARBOSA@SME.PREFEITURA.SP.GOV.BR,CONCEICAO,CONCEICAO 1385,35054628,MUNICIPAL,1129015064,1129016464,1953,EMEF RUY BARBOSA,1385,Norte,Norte 1,355030886000017,VILA MARIA-VILA GUILHERME,1129015064 / 1129016464,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35054628,1099,259,"{""type"":""Point"",""coordinates"":[-46.600597544726746,-23.500175073403458]}"
2_2_2_000000000000000003b2,0,0,0,0,0,0,,,2051001,355030886,35054604,3550308,19928,35,,AMAZONAS DA SILVA,0,0,0,1,1,0,1,0,VILA GUILHERME,EMEF OLIVA IRENE BAYERLEIN SILVA,São Paulo,São Paulo,2021,11,893,29013978,OLIVA IRENE BAYERLEIN SILVA,SP,3,1,0,1,EMEF OLIVA IRENE BAYERLEIN SILVA,"3,55031E+12",VILA GUILHERME,ESCOLAS AUTONOMAS,1,10102,86,35054604,7,2051000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,CENTRO,VILA GUILHERME,JACANA/TREMEMBE,EMEFORBSILVA@SME.PREFEITURA.SP.GOV.BR,AMAZONAS DA SILVA,AMAZONAS DA SILVA 893,35054604,MUNICIPAL,1129000081,1129099834,1951,EMEF OLIVA IRENE BAYERLEIN SILVA,893,Norte,Norte 1,355030886000011,VILA MARIA-VILA GUILHERME,1129000081 / 1129099834,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35054604,1097,,"{""type"":""Point"",""coordinates"":[-46.60822449519658,-23.510258487362922]}"
2_2_2_000000000000000001e0,0,0,0,0,0,0,,,4904170,355030846,35098589,3550308,19903,35,,ANTONIO RAPOSO BARRETO,0,0,1,1,0,0,1,0,JARDIM DAS FLORES,EMEF PRACINHAS DA FEB,São Paulo,São Paulo,2021,11,151,55146696,PRACINHAS DA FEB,SP,3,1,0,1,EMEF PRACINHAS DA FEB,"3,55031E+12",JARDIM DAS FLORES,ESCOLAS AUTONOMAS,1,10314,46,35098589,18,4904000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,SUL 2,JARDIM SAO LUIS,CAMPO LIMPO,EMEFPRACINHAS@SME.PREFEITURA.SP.GOV.BR,ANTONIO RAPOSO BARRETO,ANTONIO RAPOSO BARRETO 151,35098589,MUNICIPAL,1155143583,1155146696,2420,EMEF PRACINHAS DA FEB,151,Sul,Sul 2,355030846000015,M'BOI MIRIM,1155143583 / 1155146696,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35098589,1543,,"{""type"":""Point"",""coordinates"":[-46.73829157053753,-23.675190552435392]}"
2_2_2_00000000000000000367,0,0,0,0,0,0,,,4904140,355030846,35249786,3550308,19903,35,,BARBOSA VILAS BOAS,0,0,0,1,0,0,1,0,JARDIM DAS FLORES,EMEF MARIA BERENICE DOS SANTOS PROFA,São Paulo,São Paulo,2021,11,251,58946718,PROFESSORA MARIA BERENICE DOS SANTOS,SP,3,1,0,1,EMEF PROFESSORA MARIA BERENICE DOS SANTOS,"3,55031E+12",JARDIM DAS FLORES,ESCOLAS AUTONOMAS,1,10314,46,35249786,18,4904000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,SUL 2,JARDIM SAO LUIS,CAMPO LIMPO,EMEFMBSANTOS@SME.PREFEITURA.SP.GOV.BR,BARBOSA VILAS BOAS,BARBOSA VILAS BOAS 251,35249786,MUNICIPAL,1158916564,1158916668,4363,EMEF MARIA BERENICE DOS SANTOS PROFA,251,Sul,Sul 2,355030846000015,M'BOI MIRIM,1158916564 / 1158916668,EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35249786,1971,,"{""type"":""Point"",""coordinates"":[-46.73852912750773,-23.673282920100995]}"
